blockNumber,timeStamp,blockReward
8998694,1574687812,2271240715941640468
8998689,1574687736,2167277618077933935
8998673,1574687485,2245066860602197112
8998609,1574686535,2170887350507885040
8998578,1574686120,2280483833915343786
8998490,1574684909,2500043743642794789
8998449,1574684268,2156345868118445516
8998406,1574683772,2150724578917203112
8998270,1574681756,2317476760158364976
8998150,1574680088,2234548790689741362
8998061,1574678830,2242811362837937639
8998042,1574678543,2262139826075056112
8997796,1574675028,2199983116092225730
8997723,1574674036,2250377217115092451
8997694,1574673646,2263468302272632444
8997645,1574672921,2237573681685800773
8997640,1574672856,2245254457935217468
8997615,1574672474,2215116023031905500
8997531,1574671166,2201108118770507450
8997454,1574670018,2295395725850544632
8997277,1574667508,2310330254489125686
8997271,1574667438,2253633286386748037
8996892,1574661737,2296071951237932516
8996669,1574658610,3135285118090166026
8996523,1574656649,2083188346306562500
8996445,1574655577,2167691919030000000
8996386,1574654652,2130228763137889700
8996303,1574653386,2194006194885169000
8996285,1574653113,2175654520712397395
8996270,1574652935,2228410616786955000
8996108,1574650803,2174070213882656354
8996107,1574650793,2173933400971272325
8995952,1574648346,2111622912703454152
8995895,1574647755,2202640437130944046
8995752,1574645598,2191241076974482642
8995688,1574644714,2079779103106536550
8995681,1574644643,2024851241500000000
8995532,1574642733,2235941829316726449
8995474,1574641956,2072926617294381675
8995332,1574639819,2112600438625484357
8995228,1574638159,2031978221900081506
8995224,1574638116,2028367802000021417
8995178,1574637425,2027767865651300000
8995011,1574635059,2010455679000000000
8994866,1574633098,2003367440340044531
8994842,1574632708,2086725055034824470
8994751,1574631307,2018221544230000000
8994614,1574629615,2116714422845045642
8994502,1574627929,2098724756948569169
8994441,1574626935,2001957769400000000
8994431,1574626853,2059891577910327796
8994407,1574626540,2010997853000000000
8994313,1574625129,2046575027091137166
8994211,1574624040,2062509983769838466
8993914,1574620103,2062429205817243936
8993808,1574618422,2109201300144967378
8993803,1574618382,2032468488800105000
8993761,1574617842,2040235177345800000
8993681,1574616441,2157233725984724671
8993638,1574615830,2102073421351232957
8993577,1574614840,2076298144835033190
8993507,1574613857,2003421157000000000
8993452,1574613030,2243574024536240363
8993379,1574612067,2067367619104123860
8993231,1574609968,2108415107068167457
8993158,1574608912,2073742741683706430
8993095,1574607912,2037211505788602448
8993060,1574607435,2143418775494591165
8992990,1574606686,2182931098898589582
8992940,1574606040,2114955701026332791
8992898,1574605372,2206639049729618325
8992788,1574603656,2010520983944800000
8992682,1574602242,2110276854588734227
8992528,1574600112,2181310712993717768
8992442,1574598998,2051541154682787500
8992440,1574598957,2074264815754051500
8992434,1574598895,2019001574052730000
8992313,1574597064,2046774791057950000
8992079,1574593692,2049879869566151979
8991944,1574591796,2030090157590654000
8991766,1574589195,2124355483182844354
8991710,1574588458,2018744762680200000
8991626,1574587253,2125198616777743822
8991569,1574586330,2138373891942784896
8991479,1574584983,2261292529319860130
8991468,1574584751,2004611421843750000
8991371,1574582976,2042366146974065710
8991358,1574582800,2229743749395906600
8991188,1574580223,2035370056058730000
8991151,1574579702,2013415129000000000
8991114,1574579153,2025514980530000000
8991082,1574578593,2144474681939518750
8991074,1574578450,2100371035636800000
8991021,1574577753,2073287747309517000
8990948,1574576736,2083052617695894250
8990922,1574576382,2041472608273585528
8990879,1574575755,2099374736173564224
8990858,1574575432,2017662878834800000
8990817,1574574849,2004443508962000000
8990780,1574574412,2286994181707457098
8990547,1574571164,2040520976333750000
8989951,1574562778,2018765738965000000
8989924,1574562379,2053158109724092603
8989850,1574561342,2204737025474174600
8989779,1574560115,2149556019586035848
8989653,1574558456,2019523845766633528
8989511,1574556138,2111887985964917564
8989469,1574555578,2026852703339968040
8989372,1574554222,2213226969158497196
8989296,1574553119,2047127635377740352
8989248,1574552370,2025361643000000000
8989228,1574552181,2093506880546229164
8989221,1574552054,2038305901278300000
8989149,1574551014,2084428145499271000
8989081,1574549844,2064403042706650000
8988885,1574546999,2120187843896865190
8988873,1574546788,2010103313859468319
8988769,1574545415,2097154979854936507
8988683,1574544013,2020193896511103713
8988387,1574540099,2086677114350394000
8988307,1574539155,2041101107555991509
8988213,1574537652,2052556995511078000
8988160,1574536851,2055251222657800000
8987970,1574534149,2072202405625212000
8987950,1574533886,2026464034469250000
8987872,1574532906,2113318137352778116
8987769,1574531435,2037813196523442176
8987714,1574530681,2086876697392420790
8987705,1574530603,2045239809380200000
8987546,1574528617,2092159381766681752
8987340,1574525630,2070803668842788349
8987258,1574524405,2136019178772369575
8987255,1574524356,2152558646827707617
8987208,1574523663,2015054212820000000
8986969,1574520338,2030744250058251060
8986921,1574519670,2154831380136345573
8986866,1574518965,2029314566556000000
8986813,1574517990,2009602384050000000
8986772,1574517442,2016889345012000000
8986625,1574515158,2078159947928883327
8986602,1574514888,2105416072727530881
8986558,1574514215,2070732514570722780
8986498,1574513371,2026550802400000000
8986373,1574511666,2104285696083313340
8986145,1574508540,2164918562089171092
8986143,1574508529,2082857437320000000
8985886,1574504869,2068835359100000000
8985848,1574504478,2021528830546986000
8985808,1574503933,2191575472837779102
8985776,1574503487,2181229596881926562
8985772,1574503422,2090128515466479226
8985633,1574501327,2105555176713931029
8985585,1574500667,2003567541600000000
8985510,1574499673,2283282401347981875
8985380,1574497684,2031317558696640000
8985252,1574495726,2147812242736997665
8985197,1574494981,2102164196737872780
8985095,1574493514,2216495535967256608
8985044,1574492740,2035903874500000000
8984933,1574491308,2088036254302419279
8984740,1574488426,2046503795120873900
8984603,1574486190,2102075193022781912
8984530,1574485117,2012290720559263040
8984490,1574484574,2068726003447720000
8984471,1574484252,2304173280335453557
8984419,1574483546,2085660971264034500
8984398,1574483300,2052094593831040000
8984394,1574483249,2097986835132819220
8984390,1574483226,2087470988562529916
8984192,1574480080,2071991339563394000
8984159,1574479629,2042652418463759000
8984115,1574478983,2072971176406076390
8984082,1574478506,2063172044738197590
8984064,1574478199,2152717674252336250
8983956,1574476713,2170683042194701760
8983861,1574475451,2090259105060936192
8983833,1574475052,2106508618662862550
8983717,1574473412,2184485739814734404
8983634,1574471975,2006040426000000000
8983571,1574470925,2120199437671598531
8983563,1574470829,2227891057724993000
8983555,1574470765,2068862432485667267
8983465,1574469655,2150064009945226760
8983432,1574469250,2088628797614345471
8983397,1574468752,2054636540630250128
8983194,1574466108,2019696417500000000
8983077,1574464344,2114654182164800999
8983068,1574464167,2164128521804142703
8982925,1574461984,2119863139660695112
8982841,1574460831,2061903926902955723
8982711,1574458832,2067635728805259580
8982588,1574457103,2069000526075579481
8982400,1574454602,2119544809305198100
8982351,1574454031,2078371580143045324
8982268,1574452962,2063513177124946940
8982247,1574452691,2029808380076121880
8982156,1574451563,2000000000000000000
8981728,1574445043,2202621700286000000
8981698,1574444413,2107614990188136144
8981601,1574442966,2055731416945000000
8981482,1574441316,2204927604031824106
8981380,1574439955,2289509426718262393
8981249,1574438150,2453301015256398851
8981191,1574437155,2249848130160800000
8981057,1574435155,2287282894470179818
8981048,1574435034,2662427333523625271
8980996,1574434281,2402234327437358262
8980990,1574434222,2284334149770419787
8980871,1574432452,2898353195292419882
8980694,1574429781,2000000000000000000
8980661,1574429337,2179466201931390086
8980651,1574429208,2112539852475410313
8980645,1574429149,2326775158358062355
8980545,1574427584,2349673353088879366
8980420,1574425818,2233389591580980888
8980230,1574423188,2264244946153481539
8980134,1574421941,2319829392144742974
8980058,1574420766,2226953819861014000
8979924,1574419099,2493225044255186976
8979888,1574418618,2201632232048943580
8979843,1574418051,2000000000000000000
8979661,1574415420,2148805341713928656
8979517,1574413331,2333419351499709181
8979482,1574412803,2148952296975511069
8979373,1574411206,2457062904233224727
8979334,1574410529,2266585617145307837
8979309,1574410148,2234228683386404500
8979210,1574408833,3393202442813937002
8979191,1574408621,2361450053154793242
8979162,1574408284,2868737974076434385
8979132,1574407796,2549643316747633744
8979118,1574407588,3296994335960044332
8979035,1574406356,2163385788920235877
8979011,1574405893,2240652804560120495
8979010,1574405865,2290009440298668178
8978970,1574405307,2173605626888373081
8978955,1574405137,2209243602782330159
8978945,1574404928,2250528492932292034
8978924,1574404682,2111985381000115203
8978849,1574403512,2115236874500000000
8978655,1574400632,2157467897972213010
8978585,1574399656,2210137567249316514
8978521,1574398680,2036374093383388985
8978490,1574398243,2300872005760023522
8978403,1574397105,2272768411122150152
8978284,1574395398,2339950680947072889
8978247,1574394912,2174708299998273235
8978128,1574392906,2224598740460332530
8978105,1574392532,2160392964689804500
8978104,1574392525,2228386122348085480
8978069,1574391791,2165024916740627327
8977457,1574382975,2118859932137742908
8977392,1574381952,2233182234362705000
8977092,1574377564,2221449924407552096
8977000,1574376325,2095173266000000000
8976906,1574374900,2145723986919522660
8976727,1574372384,2014730362900000000
8976488,1574369218,2056820862180770325
8976343,1574367252,2062068236192692416
8976247,1574365727,2048500044514703650
8976164,1574364637,2140140777635570955
8975999,1574362372,2091974041813071421
8975911,1574361359,2214733838638139324
8975846,1574360449,2181917280519181744
8975483,1574355141,2183753179125183458
8975369,1574353397,2286482498765437838
8975339,1574353073,2130640126396754079
8975223,1574351324,2174328416798311615
8975057,1574348921,2260014941208804009
8975038,1574348712,2458572375973253996
8975001,1574348264,2194812391109117728
8974942,1574347343,2172867310079124183
8974839,1574345689,2089513197498482330
8974769,1574344691,2093079624355833450
8974718,1574343943,2174494955836190176
8974693,1574343628,2155063674331440587
8974621,1574342621,2195921214280239530
8974571,1574341817,2000000000000000000
8974475,1574340413,2227868505003472763
8974278,1574337519,2204213061362700978
8974228,1574336855,2103732555185953723
8974055,1574334035,2079922739244420414
8973954,1574332415,2031688085550000000
8973837,1574330913,2054719489549021000
8973727,1574329592,2033487434771384163
8973624,1574328131,2238595754549418510
8973552,1574327041,2232199526562502960
8973448,1574325486,2118342045584675290
8973369,1574324708,2106182612802506176
8973296,1574323689,2133748863000000000
8973202,1574322569,2114062685325653600
8972854,1574317501,2185614282739965012
8972828,1574317110,2000000000000000000
8972817,1574316936,2185457182071343576
8972626,1574313941,2151232129854410010
8972572,1574313064,2060059762617000000
8972505,1574312285,2026374415994000000
8972488,1574312048,2179378604780928250
8972465,1574311758,2019064451673980000
8972361,1574310274,2035567895238876141
8972210,1574307971,2020231500279000000
8972206,1574307878,2286090655074204160
8972106,1574306485,2256025303079269367
